tanggal,kk,cleaning,fresh,mesin,fg_item,fg_qty,berat_unit,fg,hold,reject,waste,trimming,scrap_usage,dl,eff_hour,dt_produksi,dt_teknik
01/04/2021,WOL21D0004,FALSE,11706.24,28,26685,326.75,38.4,12547.2,0,590,28.8,0,1500,2.7,38.5,1.85,0
03/04/2021,WOL21D0010,FALSE,11241.89,28,26685,313.75,38.4,12048,0,568,27.8,0,1440.5,2.7,37,1.78,0
04/04/2021,WOL21D0018,FALSE,5199.52,28,26685,145.125,38.4,5572.8,0,262,13.1,0,666.25,2.7,17.7,0.82,0
06/04/2021,WOL21D0028,FALSE,13610.46,28,26685,379.875,38.4,14587.2,0,687,33.45,0,1744,2.7,44.55,2.15,0
07/04/2021,WOL21D0032,FALSE,7072.52,28,26685,197.4375,38.4,7581.6,0,355,17.85,0,906.25,2.7,23.64,1.11,0
08/04/2021,WOL21D0038,FALSE,7634.42,28,26685,213.125,38.4,8184,0,384,18.45,0,978.25,2.7,25.44,1.2,0
09/04/2021,WOL21D0045,FALSE,8998.2,28,26685,251.125,38.4,9643.2,0,455,22.05,0,1153,2.7,29.8,1.42,0
09/04/2021,WOL21D0049,FALSE,6941.8,28,26685,193.75,38.4,7440,0,350,16.45,0,889.5,2.7,23.22,1.01,0
10/04/2021,WOL21D0050,FALSE,6717.43,28,26685,187.5,38.4,7200,0,339,16.1,0,860.75,2.7,22.5,1.06,0
11/04/2021,WOL21D0062,FALSE,3426.03,28,26685,95.625,38.4,3672,0,173,8.25,0,439,2.7,12,0.54,0
12/04/2021,WOL21D0067,FALSE,7909.52,28,26685,220.75,38.4,8476.8,0,400,19.05,0,1013.5,2.7,26.32,1.25,0
14/04/2021,WOL21D0071,FALSE,11706.24,28,26685,327.5,38.4,12576,0,562,28,0,1500,2.7,38.36,1.76,0
13/04/2021,WOQ21D0001,FALSE,382.21,28,27466,0,1,0,0,401,19.95,0,40,2.7,1,0.26,0
15/04/2021,WOL21D0086,FALSE,9755.2,28,26685,259.875,38.4,9979.2,0,471,23,0,750,2.7,30.8,1.47,0
16/04/2021,WOL21D0091,FALSE,3948.92,28,26685,104.375,38.4,4008,0,221,11.15,0,304.2,2.7,12.97,0.69,0
18/04/2021,WOL21D0100,FALSE,13023.19,28,26685,347,38.4,13324.8,0,626,30.9,0,1001.25,2.7,40.8,1.96,0
20/04/2021,WOL21D0110,FALSE,10399.04,28,26685,290.25,38.4,11145.6,0,525,25.2,0,1332.5,2.7,34.28,1.64,0
22/04/2021,WOL21D0118,FALSE,18064.68,28,26685,481.25,38.4,18480,0,911,4,0,1388.85,2.7,56.18,2.73,0
23/04/2021,WOL21D0121,FALSE,1595.95,28,26685,42.5,38.4,1632,0,81.45,1,0,122.7,2.7,5.88,0.25,0
23/04/2021,WOL21D0124,FALSE,7915.37,28,27466,8133.6,1,8133.6,0,365,1,0,609.75,2.7,25.3,1.09,0
25/04/2021,WOL21D0127,FALSE,17892.99,28,26685,476.75,38.4,18307.2,0,899,4,0,1375.65,2.7,55.67,2.7,0
27/04/2021,WOL21D0134,FALSE,23988.04,28,26685,639.125,38.4,24542.4,0,1205.1,6,0,1844.25,2.7,74.28,3.62,0
02/04/2021,WOD21D0005,TRUE,537.5,28,26685,0,38.4,0,0,0,535.87,0,0,2.7,0,0,0
05/04/2021,WOD21D0018,TRUE,322.5,28,26685,0,38.4,0,0,0,321.53,0,0,2.7,0,0,0
01/04/2021,WOL21D0008,FALSE,6136.3,29,26547,177.5,36.8,6532,0,285,15,0,716,2.7,20.51,0.89,0
03/04/2021,WOL21D0011,FALSE,1218.69,29,26547,35.125,36.8,1292.6,0,60,4.2,0,142.2,2.7,4,0.19,0
05/04/2021,WOL21D0023,FALSE,2644.2,29,26547,67.275,36.8,2475.72,0,153,7.5,0,0,2.7,8,0.47,0
06/04/2021,WOL21D0024,FALSE,2735.46,29,26547,70.275,36.8,2586.12,0,135,6,0,0,2.7,8,0.42,0
08/04/2021,WOL21D0027,FALSE,5203.66,29,26547,150,36.8,5520,0,270,12,0,616,2.7,17,0.84,0
09/04/2021,WOL21D0036,FALSE,5558.46,29,26547,150.7875,36.8,5548.98,0,618,30.6,0,658,2.7,17,1.93,0
11/04/2021,WOL21D0041,FALSE,12881.09,29,26547,371.5,36.8,13671.2,0,640,30,0,1503,2.7,41,2.8,0
12/04/2021,WOL21D0047,FALSE,6736.22,29,26547,193.75,36.8,7130,0,353,17,0,786,2.7,22,1.1,0
13/04/2021,WOL21D0053,FALSE,2390.64,29,26547,69.375,36.8,2553,0,107,5.5,0,283,2.7,8,0.33,0
14/04/2021,WOL21D0061,FALSE,10643.85,29,26547,306,36.8,11260.8,0,580,27,0,1260,2.7,34,1.81,0
15/04/2021,WOL21D0068,FALSE,5742.07,29,26547,164.4625,36.8,6052.22,0,325,15.3,0,670,2.7,19,1.01,0
16/04/2021,WOL21D0070,FALSE,4645.08,29,26547,92.8125,36.8,3415.5,0,1675,81,0,542,2.7,11,5.24,0
17/04/2021,WOL21D0076,FALSE,5963.94,29,26547,173,36.8,6366.4,0,270,13.2,0,706,2.7,20,0.84,0
18/04/2021,WOL21D0081,FALSE,3091.79,29,26547,54.125,36.8,1991.8,0,1214,59,0,183,2.7,6,3.8,0
19/04/2021,WOL21D0085,FALSE,942.73,29,26547,25,36.8,920,0,72,2.7,0,55,2.7,3,0.22,0
19/04/2021,WOL21D0088,FALSE,14603.71,29,26547,399.725,36.8,14709.88,0,668,31,0,852,2.7,44,2.08,0
20/04/2021,WOL21D0096,FALSE,3085.29,29,26547,89.4,36.8,3289.92,0,139,6,0,360,2.7,10,0.43,0
20/04/2021,WOL21D0097,FALSE,342.81,29,26547,8.8625,36.8,326.14,0,24,1.6,0,10,2.7,1,0.07,0
20/04/2021,WOL21D0098,FALSE,219.4,29,26547,6.05,36.8,222.64,0,20,1.62,0,25.6,2.7,1,0.06,0
21/04/2021,WOL21D0099,FALSE,342.81,29,26547,7.6875,36.8,282.9,0,66,2.84,0,10,2.7,1,0.2,0
21/04/2021,WOL21D0104,FALSE,2772.9,29,26547,58.525,36.8,2153.72,0,582,28.8,0,0,2.7,7,1.82,0
22/04/2021,WOL21D0106,FALSE,5406.4,29,26547,107.5,36.8,3956,0,1670,83,0,320,2.7,12,5.23,0
23/04/2021,WOL21D0114,FALSE,4679.36,29,26547,129,36.8,4747.2,0,190.1,0,0,273,2.7,15,0.56,0
24/04/2021,WOL21D0123,FALSE,1559.79,29,26547,42.75,36.8,1573.2,0,72.6,0,0,91,2.7,5,0.21,0
25/04/2021,WOL21D0125,FALSE,5399.26,29,26547,148.325,36.8,5458.36,0,237.5,1,0,315,2.7,17,0.71,0
27/04/2021,WOL21D0132,FALSE,22625.46,29,26547,619.5,36.8,22797.6,0,1070,5,0,1320,2.7,69,3.2,0
28/04/2021,WOL21D0144,FALSE,2039.72,29,26547,55.875,36.8,2056.2,0,95,1,0,119,2.7,7,0.28,0
29/04/2021,WOL21D0145,FALSE,7541.82,29,26547,207.25,36.8,7626.8,0,329,2,0,440,2.7,23,0.98,0
29/04/2021,WOL21D0150,FALSE,1645.49,29,26547,43.75,36.8,1610,0,77.4,1,0,48,2.7,5,0.23,0
30/04/2021,WOL21D0151,FALSE,3428.1,29,26547,92.375,36.8,3399.4,0,117,1,0,100,2.7,11,0.35,0
30/04/2021,WOL21D0152,FALSE,12512.57,29,26547,331.25,36.8,12190,0,647,2,0,365,2.7,37,1.93,0
02/04/2021,WOD21D0001,TRUE,537.5,29,26547,0,36.8,0,0,0,535.87,0,0,0,0,0,0
04/04/2021,WOD21D0015,TRUE,537.5,29,26547,0,36.8,0,0,0,535.87,0,0,0,0,0,0
01/04/2021,WOL21D0006,FALSE,10990.21,30,26685,306.75,38.4,11779.2,0,554,27.45,0,1408.25,2.7,36.18,1.74,0
05/04/2021,WOL21D0014,FALSE,18115.41,30,26685,505.625,38.4,19416,0,910,48.35,0,2321.25,2.7,58.97,2.86,0
07/04/2021,WOL21D0029,FALSE,10623.41,30,26685,296.5,38.4,11385.6,0,536,26.55,0,1361.25,2.7,35,1.68,0
08/04/2021,WOL21D0033,FALSE,6046.27,30,26685,168.75,38.4,6480,0,305,15.25,0,774.75,2.7,20.35,0.96,0
09/04/2021,WOL21D0039,FALSE,8235.34,30,26685,229.875,38.4,8827.2,0,414,21.1,0,1055.25,2.7,27.36,1.3,0
10/04/2021,WOL21D0046,FALSE,10149.75,30,26685,249.375,38.4,9576,0,517,25.8,0,0,2.7,29.6,1.62,0
11/04/2021,WOL21D0051,FALSE,6506.37,30,26685,160.4375,38.4,6160.8,0,311,14.75,0,0,2.7,19.4,0.97,0
13/04/2021,WOL21D0060,FALSE,14233.05,30,26685,352,38.4,13516.8,0,641,31.85,0,0,2.7,41.36,2.01,0
14/04/2021,WOL21D0072,FALSE,8611.2,30,26685,213.4375,38.4,8196,0,372,16.95,0,0,2.7,25.48,1.16,0
15/04/2021,WOL21D0078,FALSE,7528.95,30,26685,182.5,38.4,7008,0,474,24,0,0,2.7,21.93,1.49,0
16/04/2021,WOL21D0089,FALSE,6686.55,30,26685,166,38.4,6374.4,0,279,12.8,0,0,2.7,20.04,0.87,0
18/04/2021,WOL21D0090,FALSE,11056.54,30,26685,294.625,38.4,11313.6,0,531,25.7,0,850.05,2.7,34.78,1.66,0
19/04/2021,WOL21D0101,FALSE,6633.54,30,26685,176.75,38.4,6787.2,0,319,15.55,0,510,2.7,21.27,1,0
20/04/2021,WOL21D0115,FALSE,9203.06,30,26685,245.25,38.4,9417.6,0,461,2,0,707.55,2.7,29.12,1.38,0
23/04/2021,WOL21D0121,FALSE,19496.74,30,26685,519.5,38.4,19948.8,0,979,4,0,1498.95,2.7,60.56,2.93,0
26/04/2021,WOL21D0133,FALSE,20423.49,30,26685,544.125,38.4,20894.4,0,1027.25,5,0,1570.2,2.7,63.38,3.08,0
28/04/2021,WOL21D0135,FALSE,19609.9,30,26685,522.4375,38.4,20061.6,0,988,4,0,1507.65,2.7,60.9,2.96,0
29/04/2021,WOL21D0153,FALSE,807.73,30,26685,23.625,38.4,907.2,0,42.53,0,0,144.9,2.7,3.72,0.13,0
03/04/2021,WOD21D0002,TRUE,537.5,30,26685,0,38.4,0,0,0,535.87,0,0,0,0,0,0
06/04/2021,WOD21D0016,TRUE,537.5,30,26685,0,38.4,0,0,0,535.87,0,0,0,0,0,0
01/04/2021,WOL21D0004,FALSE,9351.33,31,26685,261,38.4,10022.4,0,472,23.05,0,1198.25,2.7,30.94,1.48,0
03/04/2021,WOL21D0010,FALSE,8463.61,31,26685,236.25,38.4,9072,0,426,21,0,1084.5,2.7,28.09,1.33,0
04/04/2021,WOL21D0018,FALSE,9043.07,31,26685,252.375,38.4,9691.2,0,457,22.55,0,1158.75,2.7,29.94,1.43,0
05/04/2021,WOL21D0028,FALSE,6095.05,31,26685,170.125,38.4,6532.8,0,307,15.3,0,781,2.7,20.51,0.96,0
06/04/2021,WOL21D0032,FALSE,7755.38,31,26685,216.5,38.4,8313.6,0,390,18.85,0,993.75,2.7,25.83,1.22,0
07/04/2021,WOL21D0038,FALSE,8169,31,26685,228,38.4,8755.2,0,412,20.45,0,1046.75,2.7,27.17,1.29,0
08/04/2021,WOL21D0045,FALSE,7195.44,31,26685,200.8125,38.4,7711.2,0,364,17.5,0,922,2.7,24.03,1.14,0
09/04/2021,WOL21D0049,FALSE,7495.9,31,26685,209.25,38.4,8035.2,0,377,18.45,0,960.5,2.7,25,1.18,0
10/04/2021,WOL21D0050,FALSE,7915.37,31,26685,220.875,38.4,8481.6,0,401,19.8,0,1014.25,2.7,26.33,1.26,0
11/04/2021,WOL21D0062,FALSE,6719.38,31,26685,187.5,38.4,7200,0,341,16.3,0,861,2.7,22.5,1.07,0
13/04/2021,WOL21D0067,FALSE,12576.4,31,26685,351,38.4,13478.4,0,635,31.25,0,1611.5,2.7,41.24,1.99,0
14/04/2021,WOL21D0071,FALSE,5853.12,31,26685,163.75,38.4,6288,0,281,14,0,750,2.7,19.78,0.88,0
14/04/2021,WOQ21D0002,FALSE,382.21,31,27466,0,1,0,0,403,17.95,0,40,2.7,1,0.26,0
16/04/2021,WOL21D0086,FALSE,10925.82,31,26685,291.125,38.4,11179.2,0,525,25.75,0,840,2.7,34.38,1.64,0
17/04/2021,WOL21D0091,FALSE,4034.6,31,26685,106.625,38.4,4094.4,0,227,11,0,310.8,2.7,13.23,0.71,0
19/04/2021,WOL21D0100,FALSE,15852.2,31,26685,422.375,38.4,16219.2,0,762,37.7,0,1218.75,2.7,49.43,2.39,0
21/04/2021,WOL21D0110,FALSE,12233.02,31,26685,341.4375,38.4,13111.2,0,617,30.25,0,1567.5,2.7,40.15,1.93,0
23/04/2021,WOL21D0118,FALSE,11981.34,31,26685,319.25,38.4,12259.2,0,601,3,0,921.15,2.7,37.6,1.8,0
24/04/2021,WOL21D0121,FALSE,1432.06,31,27466,1464,1,1464,0,73.5,0,0,110.1,2.7,5.38,0.22,0
24/04/2021,WOL21D0124,FALSE,7467.51,31,27466,7675.2,1,7675.2,0,342.1,1,0,575.25,2.7,23.92,1.02,0
27/04/2021,WOL21D0127,FALSE,17225.73,31,27466,17625.6,1,17625.6,0,864,4,0,1324.35,2.7,53.62,2.59,0
30/04/2021,WOL21D0134,FALSE,25568.38,31,26685,681.3125,38.4,26162.4,0,1281.8,6,0,1965.75,2.7,79.12,3.84,0
02/04/2021,WOD21D0003,TRUE,537.5,31,26685,0,38.4,0,0,0,535.87,0,0,2.7,0,0,0
04/04/2021,WOD21D0017,TRUE,430,31,26685,0,38.4,0,0,0,428.7,0,0,2.7,0,0,0
01/04/2021,WOL21D0008,FALSE,7001.89,32,26547,202.5,36.8,7452,0,327,16.1,0,817,2.7,23.25,1.02,0
03/04/2021,WOL21D0011,FALSE,7207.58,32,26547,207.75,36.8,7645.2,0,362,17,0,841,2.7,23.83,1.13,0
04/04/2021,WOL21D0015,FALSE,1731.19,32,26547,48.75,36.8,1794,0,127,6.3,0,202,2.7,6,0.39,0
05/04/2021,WOL21D0016,FALSE,19077.38,32,26547,551.65,36.8,20300.72,0,895,43,0,2226,2.7,61,2.8,0
06/04/2021,WOL21D0019,FALSE,5056.45,32,26547,145.5,36.8,5354.4,0,263,12,0,590,2.7,16,0.82,0
07/04/2021,WOL21D0027,FALSE,4088.59,32,26547,117.75,36.8,4333.2,0,214,11.5,0,484,2.7,13,0.67,0
08/04/2021,WOL21D0036,FALSE,2044.3,32,26547,55.3,36.8,2035.04,0,233,11.3,0,242,2.7,7,0.72,0
09/04/2021,WOL21D0041,FALSE,1688.34,32,26547,48.75,36.8,1794,0,82,3.6,0,197,2.7,6,0.25,0
10/04/2021,WOL21D0047,FALSE,8861.64,32,26685,244.1354167,38.4,9374.8,0,470,21,0,1034,2.7,28,1.46,0
11/04/2021,WOL21D0052,FALSE,2365.3,32,26547,67.0375,36.8,2466.98,0,163,7.3,0,280,2.7,8,0.5,0
12/04/2021,WOL21D0053,FALSE,4536.31,32,26547,131.525,36.8,4840.12,0,208,10,0,537,2.7,15,0.65,0
13/04/2021,WOL21D0061,FALSE,8785.4,32,26547,251.75,36.8,9264.4,0,506,25.1,0,1040,2.7,28,1.58,0
14/04/2021,WOL21D0068,FALSE,4713.64,32,26547,135.2,36.8,4975.36,0,260,12.3,0,550,2.7,15,0.81,0
15/04/2021,WOL21D0070,FALSE,3925.17,32,26547,77.975,36.8,2869.48,0,1430,70.4,0,458,2.7,9,4.47,0
16/04/2021,WOL21D0076,FALSE,4815.08,32,26547,139.75,36.8,5142.8,0,215,10.9,0,570,2.7,16,0.67,0
17/04/2021,WOL21D0081,FALSE,1140.41,32,26547,20,36.8,736,0,447,21.3,0,67.5,2.7,3,1.39,0
17/04/2021,WOL21D0088,FALSE,8021.75,32,26547,219.775,36.8,8087.72,0,360,16.2,0,468,2.7,25.15,1.13,0
18/04/2021,WOL21D0096,FALSE,5484.96,32,26547,159.3125,36.8,5862.7,0,233,11,0,640,2.7,18.51,0.72,0
18/04/2021,WOL21D0098,FALSE,1323.25,32,26547,36.3,36.8,1335.84,0,131,6.3,0,154.4,2.7,5,0.4,0
19/04/2021,WOL21D0102,FALSE,342.81,32,26547,7.525,36.8,276.92,0,72,2.82,0,10,2.7,0.94,0.22,0
19/04/2021,WOL21D0103,FALSE,342.81,32,26547,4.1875,36.8,154.1,0,189,8.64,0,10,2.7,0.56,0.58,0
19/04/2021,WOL21D0104,FALSE,4247.1,32,26547,89.7625,36.8,3303.26,0,888,43,0,0,2.7,10,2.77,0
19/04/2021,WOL21D0105,FALSE,234,32,26547,6.2625,36.8,230.46,0,2.83,0,0,0,2.7,0.7,0.08,0
20/04/2021,WOL21D0106,FALSE,7771.7,32,26547,155,36.8,5704,0,2385,118,0,460,2.7,18,7.47,0
21/04/2021,WOL21D0112,FALSE,7608.9,32,26547,96,36.8,3532.8,0,4033,20,0,0,2.7,11.56,12.09,0
23/04/2021,WOL21D0114,FALSE,12118.33,32,26547,333.25,36.8,12263.6,0,522,1,0,707,2.7,37,1.56,0
25/04/2021,WOL21D0123,FALSE,18151.79,32,26547,496.875,36.8,18285,0,864,4,0,1059,2.7,55,2.59,0
26/04/2021,WOL21D0125,FALSE,1114.13,32,26547,30.5,36.8,1122.4,0,53.2,0,0,65,2.7,4,0.15,0
27/04/2021,WOL21D0142,FALSE,514.22,32,26547,10.5875,36.8,389.62,0,152.95,0,0,30,2.7,2,0.45,0
27/04/2021,WOL21D0143,FALSE,342.81,32,26547,8.775,36.8,322.92,0,38.8,0,0,20,2.7,1,0.11,0
28/04/2021,WOL21D0144,FALSE,1388.38,32,26547,38.125,36.8,1403,0,61,1,0,81,2.7,5,0.18,0
29/04/2021,WOL21D0145,FALSE,7370.42,32,26547,200.5,36.8,7378.4,0,397,2,0,430,2.7,23,1.19,0
29/04/2021,WOL21D0150,FALSE,2811.04,32,26547,75,36.8,2760,0,123.5,1,0,82,2.7,9,0.36,0
30/04/2021,WOL21D0151,FALSE,1199.84,32,26547,30.75,36.8,1131.6,0,98.5,1,0,35,2.7,4,0.29,0
30/04/2021,WOL21D0152,FALSE,12683.97,32,26547,339.5,36.8,12493.6,0,518,3,0,370,2.7,38,1.55,0
03/04/2021,WOD21D0004,TRUE,537.5,32,26547,0,36.8,0,0,0,535.87,0,0,2.7,0,0,0
03/04/2021,WOL21D0006,FALSE,11056.54,33,26685,308.625,38.4,11851.2,0,556,28,0,1416.75,2.7,36.39,1.74,0
06/04/2021,WOL21D0014,FALSE,17393.52,33,26685,485.5,38.4,18643.2,0,872,47.25,0,2228.75,2.7,56.66,2.74,0
07/04/2021,WOL21D0029,FALSE,9082.09,33,26685,253.5,38.4,9734.4,0,458,22.2,0,1163.75,2.7,30.07,1.43,0
08/04/2021,WOL21D0033,FALSE,8586.53,33,26685,239.625,38.4,9201.6,0,434,21.65,0,1100.25,2.7,28.48,1.36,0
09/04/2021,WOL21D0039,FALSE,7958.29,33,26685,222.125,38.4,8529.6,0,401,20.2,0,1019.75,2.7,26.47,1.26,0
11/04/2021,WOL21D0046,FALSE,11495.25,33,26685,282.5,38.4,10848,0,584,28.2,0,0,2.7,33.4,1.83,0
13/04/2021,WOL21D0051,FALSE,14319.63,33,26685,353,38.4,13555.2,0,687,33.8,0,0,2.7,41.47,2.15,0
14/04/2021,WOL21D0060,FALSE,9166.95,33,26685,226.75,38.4,8707.2,0,412,19.8,0,0,2.7,27,1.29,0
15/04/2021,WOL21D0072,FALSE,7768.8,33,26685,192.5,38.4,7392,0,337,16.15,0,0,2.7,23.08,1.05,0
16/04/2021,WOL21D0078,FALSE,8383.05,33,26685,203.125,38.4,7800,0,531,26.55,0,0,2.7,24.27,1.66,0
17/04/2021,WOL21D0089,FALSE,6768.45,33,26685,168,38.4,6451.2,0,283,13.65,0,0,2.7,20.27,0.89,0
18/04/2021,WOL21D0090,FALSE,8453.86,33,26685,225.25,38.4,8649.6,0,407,19.45,0,649.95,2.7,26.83,1.27,0
19/04/2021,WOL21D0101,FALSE,8584.58,33,26685,228.75,38.4,8784,0,412,20.4,0,660,2.7,27.23,1.29,0
21/04/2021,WOL21D0115,FALSE,13819.22,33,26685,368.25,38.4,14140.8,0,693,3,0,1062.45,2.7,43.22,2.08,0
24/04/2021,WOL21D0121,FALSE,17081.36,33,26685,455.125,38.4,17476.8,0,858,4,0,1313.25,2.7,53.18,2.57,0
27/04/2021,WOL21D0133,FALSE,18792.42,33,26685,500.6875,38.4,19226.4,0,945.1,4,0,1444.8,2.7,58.4,2.83,0
30/04/2021,WOL21D0135,FALSE,20191.31,33,26685,538,38.4,20659.2,0,1014,5,0,1552.35,2.7,62.68,3.04,0
30/04/2021,WOL21D0153,FALSE,362.89,33,26685,10.625,38.4,408,0,18.69,0,0,65.1,2.7,2.23,0.06,0
04/04/2021,WOD21D0006,TRUE,537.5,33,26685,0,38.4,0,0,0,535.87,0,0,0,0,0,0
01/04/2021,WOL21D0007,FALSE,2239.79,34,26685,46.75,38.4,1795.2,0,690,34,0,287,2.7,6.37,2.16,0
03/04/2021,WOL21D0012,FALSE,6358.44,34,26685,177.5,38.4,6816,0,320,16,0,814.75,2.7,21.36,1,0
04/04/2021,WOL21D0017,FALSE,11948.17,34,26685,333.5,38.4,12806.4,0,600,32,0,1531,2.7,39.24,1.88,0
05/04/2021,WOL21D0026,FALSE,3788.92,34,26685,105.75,38.4,4060.8,0,192,9,0,485.5,2.7,13.13,0.6,0
06/04/2021,WOL21D0030,FALSE,5304.88,34,26685,148.0625,38.4,5685.6,0,270,11,0,679.75,2.7,17.98,0.83,0
07/04/2021,WOL21D0034,FALSE,5139.04,34,26685,143.5,38.4,5510.4,0,257,12.5,0,658.5,2.7,17.46,0.8,0
08/04/2021,WOL21D0044,FALSE,9404.01,34,26685,262.5,38.4,10080,0,475,22,0,1205,2.7,31.1,1.48,0
09/04/2021,WOL21D0048,FALSE,4477.64,34,26685,125,38.4,4800,0,225,11,0,573.75,2.7,15.34,0.7,0
10/04/2021,WOL21D0058,FALSE,8286.07,34,26685,231.25,38.4,8880,0,420,20,0,1061.75,2.7,27.52,1.31,0
12/04/2021,WOL21D0059,FALSE,10131.75,34,26685,282.8125,38.4,10860,0,510,26,0,1298.25,2.7,33.43,1.6,0
13/04/2021,WOL21D0069,FALSE,6377.95,34,26685,178,38.4,6835.2,0,323,15.1,0,817.25,2.7,21.41,1,0
14/04/2021,WOL21D0077,FALSE,5365.36,34,26685,150,38.4,5760,0,262,12.4,0,687.5,2.7,18.2,0.81,0
15/04/2021,WOL21D0079,FALSE,7741.73,34,26685,206.25,38.4,7920,0,375,17,0,595.2,2.7,24.65,1.17,0
16/04/2021,WOL21D0087,FALSE,8079.26,34,26685,215.25,38.4,8265.6,0,390,19,0,621.15,2.7,25.68,1.22,0
18/04/2021,WOL21D0095,FALSE,14004.57,34,26685,390.875,38.4,15009.6,0,708,34,0,1794.5,2.7,45.81,2.21,0
19/04/2021,WOL21D0109,FALSE,6567.2,34,26685,175,38.4,6720,0,315,15.6,0,504.9,2.7,21.07,0.98,0
20/04/2021,WOL21D0113,FALSE,6734.99,34,26685,188,38.4,7219.2,0,354.65,1,0,863,2.7,22.56,1.06,0
22/04/2021,WOL21D0117,FALSE,15858.05,34,26685,422.5,38.4,16224,0,798.2,3,0,1219.2,2.7,49.44,2.39,0
23/04/2021,WOL21D0122,FALSE,8369.96,34,26685,223,38.4,8563.2,0,420.8,2,0,643.5,2.7,26.57,1.26,0
25/04/2021,WOL21D0131,FALSE,14047.49,34,26685,377.5,38.4,14496,0,583,3,0,1080,2.7,44.28,1.74,0
29/04/2021,WOL21D0136,FALSE,28094.98,34,26685,751,38.4,28838.4,0,1320,7,0,2160,2.7,87.09,3.96,0
02/04/2021,WOL21D0007,FALSE,537.5,34,26685,0,38.4,0,0,0,535.87,0,0,2.7,0,0,0
01/04/2021,WOL21D0008,FALSE,4687.93,35,26547,136.125,36.8,5009.4,0,200,10,0,547,2.7,15.96,0.62,0
03/04/2021,WOL21D0011,FALSE,8028.61,35,26547,231.25,36.8,8510,0,408,20.1,0,936.8,2.7,26.41,1.27,0
04/04/2021,WOL21D0015,FALSE,2211.12,35,26547,62.375,36.8,2295.4,0,159,7.2,0,258,2.7,7.86,0.49,0
05/04/2021,WOL21D0016,FALSE,2348.25,35,26547,67.85,36.8,2496.88,0,112,5.4,0,274,2.7,8.46,0.35,0
06/04/2021,WOL21D0019,FALSE,7970.33,35,26547,229.5,36.8,8445.6,0,408,20,0,930,2.7,26.22,1.27,0
07/04/2021,WOL21D0022,FALSE,3042,35,26547,77.1375,36.8,2838.66,0,186,8.1,0,0,2.7,9.48,0.57,0
08/04/2021,WOL21D0023,FALSE,748.8,35,26547,19.125,36.8,703.8,0,41,1.72,0,0,2.7,3.11,0.12,0
09/04/2021,WOL21D0024,FALSE,423.54,35,26547,10.875,36.8,400.2,0,21,1.05,0,0,2.7,2.2,0.06,0
10/04/2021,WOL21D0031,FALSE,5384.76,35,26547,87.475,36.8,3219.08,0,2050,99.3,0,0,2.7,10.62,6.41,0
11/04/2021,WOL21D0042,FALSE,10798.52,35,26547,309.2527174,36.8,11380.5,0,612,30,0,1260,2.7,34.98,1.91,0
12/04/2021,WOL21D0054,FALSE,10112.9,35,26547,217.0516304,36.8,7987.5,0,3118,154,0,1180,2.7,24.85,9.76,0
14/04/2021,WOL21D0076,FALSE,878.54,35,26547,25.575,36.8,941.16,0,36,2.4,0,104,2.7,3.82,0.11,0
15/04/2021,WOL21D0081,FALSE,1005.25,35,26547,17.5,36.8,644,0,399,18.6,0,59.5,2.7,2.93,1.24,0
18/04/2021,WOL21D0085,FALSE,1971.16,35,26547,52.5,36.8,1932,0,142,6,0,115,2.7,6.78,0.44,0
02/04/2021,WOD21D0008,TRUE,537.5,35,26547,0,36.8,0,0,0,535.87,0,0,2.7,0,0,0
01/04/2021,WOL21D0004,FALSE,989.18,36,26685,27.625,38.4,1060.8,0,49,2.8,0,126.75,2.7,4.18,0.15,0
03/04/2021,WOL21D0007,FALSE,11462.36,36,26685,239.25,38.4,9187.2,0,3530,175,0,1468.75,2.7,28.43,11.05,0
04/04/2021,WOL21D0012,FALSE,5894.09,36,26685,164.5,38.4,6316.8,0,298,14.3,0,755.25,2.7,19.87,0.93,0
05/04/2021,WOL21D0017,FALSE,8131.93,34,26685,227,38.4,8716.8,0,410,20,0,1042,2.7,27.03,1.28,0
06/04/2021,WOL21D0026,FALSE,8734.81,36,26685,243.75,38.4,9360,0,443,21.1,0,1119.25,2.7,28.95,1.38,0
07/04/2021,WOL21D0030,FALSE,5562.42,36,26685,155.25,38.4,5961.6,0,280,14.5,0,712.75,2.7,18.81,0.87,0
08/04/2021,WOL21D0034,FALSE,3699.17,36,26685,103.3125,38.4,3967.2,0,185,8.3,0,474,2.7,12.85,0.57,0
09/04/2021,WOL21D0044,FALSE,2233.94,36,26685,62.4375,38.4,2397.6,0,110,5,0,286.25,2.7,8.17,0.34,0
10/04/2021,WOL21D0048,FALSE,8131.93,36,26685,227,38.4,8716.8,0,410,20,0,1042,2.7,27.03,1.28,0
11/04/2021,WOL21D0059,FALSE,11017.52,36,26685,307.5,38.4,11808,0,557,27,0,1411.75,2.7,36.26,1.74,0
12/04/2021,WOL21D0069,FALSE,6426.73,36,26685,179.375,38.4,6888,0,325,15.2,0,823.5,2.7,21.57,1.01,0
13/04/2021,WOL21D0077,FALSE,8506.53,36,26685,237.5,38.4,9120,0,426,21.3,0,1090,2.7,28.23,1.33,0
14/04/2021,WOL21D0079,FALSE,5000.52,36,26685,133.25,38.4,5116.8,0,240,12,0,384.45,2.7,16.28,0.75,0
