Date,WO,Formatted WO,KK,Machine,Customer,Product Type,s_or_g,tebal,panjang,lebar,"Order
(Pcs)",Finished Goods (Pcs),Finished Goods (Kg),berat,"Scrap
(Kg)","Waste
(Kg)",DL Std,"Effective Hours
(H)",Down Time produksi,DT Teknik,Capacity/Out Put Std (Kg/H),Equipment Earn Hour,"Machine
Eff",Production Eff,"Material
Eff",OEE,DL Earn Hour
03/05/2021,232,0232,WO1.210232,OM 2000,PRIMA TECH,IMPRABOARD,N,4.00,960.00,1000.00,610.00,610.00,403.00,0.660655738,59.60,        -  ,3.00,1.30,             -  ,             -  ,325.00,1.24,1.00,0.95,0.87,0.83,3.72
02/03/2021,117,0117,WO1.210117,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1000.00,500.00,500.00,515.70,1.031400000,104.30,0.30,3.00,1.67,0.50,             -  ,325.00,1.59,0.77,0.95,0.83,0.61,4.76
28/03/2021,180,0180,WO1.210180,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1000.00,500.00,517.00,534.00,1.032882012,319.40,0.50,3.00,1.79,1.03,             -  ,325.00,1.64,0.63,0.92,0.63,0.36,4.93
18/01/2021,2,0002,WO3.210002,OM 2600,TRIAL,IMPRABOARD,N,4.00,1500.00,1000.00,25.00,25.00,47.50,1.900000000,19.70,0.00,3.00,0.16,1.67,0.00,420.00,0.11,0.09,0.71,0.71,0.04,0.34
05/05/2021,37,0037,WO1.210234,OM 2000,TIRTA FRESINDO,IMPRABOARD,N,4.00,880.00,1030.00,50.00,41.00,25.40,0.619512195,274.60,        -  ,3.00,0.09,0.90,             -  ,325.00,0.08,0.09,0.91,0.08,0.01,0.23
27/02/2021,110,0110,WO1.210110,OM 2000,TIRTA FRESINDO,IMPRABOARD,N,4.00,880.00,1030.00,40000.00,4125.00,2552.80,0.618860606,771.80,0.60,9.00,9.99,2.91,             -  ,300.00,8.51,0.77,0.85,0.77,0.51,76.58
06/02/2021,75,0075,WO1.210075,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,1230.00,1030.00,3600.00,165.00,209.80,1.271515152,240.20,        -  ,3.00,0.66,0.85,             -  ,280.00,0.75,0.44,1.14,0.47,0.23,2.25
02/03/2021,117,0117,WO1.210117,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,1000.00,1040.00,50.00,50.00,65.30,1.306000000,455.00,        -  ,3.00,0.41,2.00,             -  ,325.00,0.20,0.17,0.49,0.13,0.01,0.60
02/03/2021,9,0009,WO3.210009,OM 2000,TRIAL,IMPRABOARD,N,4.00,1205.00,1040.00,100.00,75.00,61.80,0.824000000,226.40,        -  ,3.00,0.25,0.84,             -  ,325.00,0.19,0.23,0.77,0.21,0.04,0.57
20/01/2021,6,0006,WO2.210006,OM 2600,MULFORD,IMPRABOARD,N,4.00,2500.00,1200.00,450.00,87.00,179.60,2.064367816,382.70,0.70,3.00,0.51,1.40,0.00,425.00,0.42,0.27,0.84,0.32,0.07,1.27
21/01/2021,6,0006,WO2.210006,OM 2600,MULFORD,IMPRABOARD,N,4.00,2500.00,1200.00,0.00,363.00,749.40,2.064462810,144.80,0.30,3.00,2.10,0.25,0.00,425.00,1.76,0.89,0.84,0.84,0.63,5.29
18/04/2021,65,0065,WO2.210065,OM 2600,MPZ/ PTY,IMPRABOARD,N,4.00,2500.00,1200.00,200.00,200.00,413.00,2.065000000,250.70,0.50,3.00,1.27,0.38,             -  ,420.00,0.98,0.77,0.77,0.62,0.37,2.95
09/03/2021,144,0144,WO1.210144,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1250.00,1250.00,1000.00,1000.00,1292.30,1.292300000,97.50,        -  ,3.00,3.31,             -  ,             -  ,420.00,3.08,1.00,0.93,0.93,0.86,9.23
28/01/2021,45,0045,WO1.210045,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,1000.00,1020.00,1318.50,1.292647059,220.70,0.30,3.00,3.16,0.19,0.00,420.00,3.14,0.94,0.99,0.86,0.80,9.42
07/02/2021,67,0067,WO1.210067,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,1000.00,1000.00,1288.40,1.288400000,427.60,0.50,6.00,3.26,0.54,             -  ,420.00,3.07,0.86,0.94,0.75,0.61,18.41
26/02/2021,97,0097,WO1.210097,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,1000.00,1000.00,1288.40,1.288400000,500.10,0.50,6.00,3.38,             -  ,             -  ,420.00,3.07,1.00,0.91,0.72,0.65,18.41
07/03/2021,129,0129,WO1.210129,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,500.00,80.00,103.40,1.292500000,132.80,0.40,3.00,0.26,0.74,             -  ,420.00,0.25,0.26,0.95,0.44,0.11,0.74
08/03/2021,129,0129,WO1.210129,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,                -  ,440.00,565.80,1.285909091,129.90,        -  ,3.00,1.45,0.80,             -  ,420.00,1.35,0.65,0.93,0.81,0.49,4.04
08/03/2021,145,0145,WO1.210145,OM 2600,KURNIA MAHMUDA,IMPRABOARD,N,4.00,1500.00,1250.00,1000.00,1040.00,1344.40,1.292692308,210.20,        -  ,3.00,3.44,0.09,             -  ,420.00,3.20,0.98,0.93,0.86,0.78,9.60
10/03/2021,146,0146,WO1.210146,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,500.00,510.00,659.20,1.292549020,292.80,        -  ,3.00,1.69,1.08,             -  ,420.00,1.57,0.61,0.93,0.69,0.39,4.71
10/03/2021,152,0152,WO1.210152,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,500.00,500.00,644.10,1.288200000,208.90,        -  ,3.00,1.66,0.17,             -  ,420.00,1.53,0.91,0.93,0.76,0.64,4.60
24/05/2021,254,0254,WO1.210254,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,500.00,520.00,670.60,1.289615385,292.90,0.50,3.00,1.73,0.98,             -  ,420.00,1.60,0.64,0.92,0.70,0.41,4.79
25/05/2021,255,0255,WO1.210255,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,1000.00,1000.00,1610.00,1.610000000,120.00,        -  ,3.00,3.84,             -  ,             -  ,420.00,3.83,1.00,1.00,0.93,0.93,11.50
27/05/2021,260,0260,WO1.210260,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,1500.00,1250.00,500.00,500.00,644.10,1.288200000,388.00,0.40,3.00,1.65,4.01,             -  ,420.00,1.53,0.29,0.93,0.62,0.17,4.60
09/03/2021,46,0046,WO2.210046,OM 2600,MULFORD,IMPRABOARD,N,4.00,1500.00,1250.00,370.00,380.00,1072.30,2.821842105,552.50,0.20,3.00,2.96,0.97,             -  ,400.00,2.68,0.75,0.90,0.66,0.45,8.04
17/03/2021,20,0020,WO3.210020,OM 2600,TRIAL,IMPRABOARD,N,4.00,1500.00,1250.00,25.00,25.00,30.80,1.232000000,311.20,,3.00,0.11,0.91,             -  ,420.00,0.07,0.11,0.66,0.09,0.01,0.22
29/04/2021,26,0026,WO3.210026,OM 2600,TRIAL,IMPRABOARD,N,4.00,1500.00,1250.00,25.00,25.00,30.70,1.228000000,269.30,,3.00,0.08,             -  ,,400.00,0.08,1.00,0.99,0.10,0.10,0.23
07/04/2021,27,0027,WO3.210027,OM 2600,TRIAL,IMPRABOARD,N,4.00,1500.00,1250.00,25.00,23.00,19.60,0.852173913,1.40,        -  ,3.00,0.06,             -  ,4.00,420.00,0.05,0.01,0.83,0.93,0.01,0.14
07/04/2021,27,0027,WO3.210027,OM 2600,TRIAL,IMPRABOARD,N,4.00,1500.00,1250.00,25.00,17.00,16.10,0.947058824,291.90,        -  ,3.00,0.05,             -  ,             -  ,420.00,0.04,1.00,0.83,0.05,0.04,0.12
27/02/2021,110,0110,WO1.210110,OM 2000,TIRTA FRESINDO,IMPRABOARD,N,4.00,1045.00,2000.00,650.00,650.00,923.60,1.420923077,51.20,        -  ,3.00,3.61,             -  ,             -  ,300.00,3.08,1.00,0.85,0.95,0.81,9.24
15/04/2021,63,0063,WO2.210063,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1210.00,2000.00,250.00,250.00,416.80,1.667200000,23.70,0.20,3.00,1.34,0.02,             -  ,325.00,1.28,0.99,0.96,0.95,0.89,3.85
20/01/2021,3,0003,WO2.210003,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1310.00,2000.00,600.00,600.00,1082.50,1.804166667,426.30,0.20,3.00,3.53,3.41,0.67,320.00,3.38,0.46,0.96,0.72,0.32,10.15
13/04/2021,61,0061,WO2.210061,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1310.00,2000.00,550.00,                  -  ,                  -  ,1.800000000,                -  ,        -  ,3.00,                     -  ,1.75,16.00,325.00,0.00,0.00,0.00,0.00,0.00,0.00
14/04/2021,61,0061,WO2.210061,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1310.00,2000.00,                -  ,550.00,992.00,1.803636364,636.20,5.80,3.00,3.46,1.76,4.67,325.00,3.05,0.35,0.88,0.61,0.19,9.16
23/01/2021,11,0011,WO2.210011,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1600.00,2000.00,610.00,610.00,1342.00,2.200000000,210.50,0.50,3.00,4.37,0.97,0.00,320.00,4.19,0.82,0.96,0.86,0.68,12.58
16/04/2021,64,0064,WO2.210064,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1600.00,2000.00,610.00,624.00,1372.70,2.199839744,127.00,        -  ,3.00,4.42,0.06,             -  ,325.00,4.22,0.99,0.95,0.92,0.86,12.67
20/01/2021,4,0004,WO2.210004,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1700.00,2000.00,610.00,255.00,595.80,2.336470588,213.10,0.40,3.00,1.92,0.28,0.50,320.00,1.86,0.71,0.97,0.74,0.51,5.59
21/01/2021,4,0004,WO2.210004,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1700.00,2000.00,0.00,355.00,829.50,2.336619718,278.70,5.50,6.00,2.67,0.92,5.92,320.00,2.59,0.28,0.97,0.74,0.20,15.55
15/04/2021,62,0062,WO2.210062,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,1700.00,2000.00,510.00,510.00,1191.70,2.336666667,310.10,0.20,3.00,3.83,0.61,             -  ,325.00,3.67,0.86,0.96,0.79,0.65,11.00
22/01/2021,5,0005,WO2.210005,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,2000.00,2000.00,200.00,200.00,553.30,2.766500000,341.70,0.50,3.00,1.78,0.65,0.00,320.00,1.73,0.73,0.97,0.62,0.44,5.19
15/04/2021,63,0063,WO2.210063,OM 2000,CAPRICORN,IMPRABOARD,N,4.00,2000.00,2000.00,200.00,200.00,552.10,2.760500000,115.20,        -  ,3.00,1.79,0.20,             -  ,325.00,1.70,0.90,0.95,0.83,0.71,5.10
21/01/2021,33,0033,WO1.210033,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,250.00,250.00,1035.30,4.141200000,101.40,0.00,3.00,3.33,0.17,0.00,300.00,3.45,0.95,1.04,0.91,0.90,10.35
22/01/2021,35,0035,WO1.210035,OM 2000,GOKASI,IMPRABOARD,N,4.00,3000.00,2000.00,300.00,300.00,1242.30,4.141000000,173.30,0.40,6.00,4.00,0.12,0.00,300.00,4.14,0.97,1.04,0.88,0.88,24.85
25/01/2021,36,0036,WO1.210036,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,500.00,480.00,1987.70,4.141041667,346.80,0.90,6.00,6.40,1.72,0.00,300.00,6.63,0.79,1.04,0.85,0.69,39.75
29/01/2021,44,0044,WO1.210044,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,300.00,320.00,1325.60,4.142500000,426.00,1.10,6.00,4.26,1.42,0.00,300.00,4.42,0.75,1.04,0.76,0.59,26.51
26/02/2021,102,0102,WO1.210102,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,300.00,350.00,1448.00,4.137142857,68.50,0.30,6.00,4.67,0.10,             -  ,300.00,4.83,0.98,1.03,0.95,0.97,28.96
26/02/2021,105,0105,WO1.210105,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,300.00,300.00,1239.20,4.130666667,57.20,        -  ,3.00,3.99,             -  ,             -  ,300.00,4.13,1.00,1.04,0.96,0.99,12.39
02/03/2021,117,0117,WO1.210117,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,300.00,300.00,1242.30,4.141000000,57.50,        -  ,3.00,4.06,             -  ,             -  ,325.00,3.82,1.00,0.94,0.96,0.90,11.47
28/03/2021,180,0180,WO1.210180,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,300.00,300.00,1242.10,4.140333333,69.20,        -  ,3.00,4.08,0.08,             -  ,325.00,3.82,0.98,0.94,0.95,0.87,11.47
14/04/2021,203,0203,WO1.210203,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,250.00,260.00,1076.50,4.140384615,66.80,        -  ,3.00,3.77,0.05,             -  ,325.00,3.31,0.99,0.88,0.94,0.82,9.94
15/04/2021,205,0205,WO1.210205,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,250.00,325.00,1345.90,4.141230769,142.90,0.20,3.00,4.34,0.57,             -  ,325.00,4.14,0.88,0.95,0.90,0.76,12.42
15/04/2021,206,0206,WO1.210206,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,300.00,337.00,1395.50,4.140949555,213.20,0.30,3.00,4.49,0.45,             -  ,325.00,4.29,0.91,0.96,0.87,0.75,12.88
16/04/2021,208,0208,WO1.210208,OM 2000,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2000.00,500.00,500.00,2070.40,4.140800000,683.20,0.50,3.00,6.67,2.57,             -  ,325.00,6.37,0.72,0.96,0.75,0.52,19.11
28/03/2021,178,0178,WO1.210178,OM 2000,CHUGAI BUSSAN,IMPRABOARD,N,4.00,975.00,2020.00,100.00,100.00,249.20,2.492000000,22.00,        -  ,3.00,1.00,0.05,             -  ,325.00,0.77,0.96,0.77,0.92,0.68,2.30
28/03/2021,178,0178,WO1.210178,OM 2000,CHUGAI BUSSAN,IMPRABOARD,N,4.00,1000.00,2080.00,20.00,20.00,52.60,2.630000000,280.80,1.40,3.00,0.20,5.01,             -  ,325.00,0.16,0.04,0.80,0.16,0.00,0.49
02/01/2021,577,0577,WO1.200577,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,300.00,300.00,1551.20,5.170666667,410.30,0.50,3.00,4.00,0.54,0.00,450.00,3.45,0.88,0.86,0.79,0.60,10.34
16/01/2021,22,0022,WO1.210022,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,510.00,2632.10,5.160980392,447.40,0.50,6.00,6.62,1.67,0.00,420.00,6.27,0.80,0.95,0.85,0.65,37.60
18/01/2021,24,0024,WO1.210024,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,500.00,2585.20,5.170400000,1602.10,1.70,6.00,6.68,8.03,0.00,420.00,6.16,0.45,0.92,0.62,0.26,36.93
17/01/2021,25,0025,WO1.210025,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,300.00,300.00,1550.90,5.169666667,436.00,0.40,6.00,4.00,0.58,0.00,420.00,3.69,0.87,0.92,0.78,0.63,22.16
17/01/2021,26,0026,WO1.210026,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,400.00,100.00,517.10,5.171000000,373.00,0.30,3.00,1.33,3.03,0.00,420.00,1.23,0.31,0.92,0.58,0.16,3.69
18/01/2021,26,0026,WO1.210026,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,0.00,0.00,0.00,5.170000000,415.00,0.00,3.00,0.00,1.00,0.00,420.00,0.00,0.00,#DIV/0!,0.00,#DIV/0!,0.00
19/01/2021,26,0026,WO1.210026,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,0.00,189.00,977.20,5.170370370,186.00,0.00,3.00,2.52,0.35,0.00,420.00,2.33,0.88,0.92,0.84,0.68,6.98
27/01/2021,45,0045,WO1.210045,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,400.00,2068.30,5.170750000,345.40,0.30,3.00,5.36,0.24,0.00,420.00,4.92,0.96,0.92,0.86,0.75,14.77
28/01/2021,45,0045,WO1.210045,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,0.00,100.00,516.00,5.160000000,217.30,0.20,3.00,1.19,0.33,0.00,420.00,1.23,0.78,1.04,0.70,0.57,3.69
29/01/2021,50,0050,WO1.210050,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,250.00,29.00,149.90,5.168965517,144.20,0.20,3.00,0.38,0.00,0.00,420.00,0.36,1.00,0.93,0.51,0.47,1.07
30/01/2021,50,0050,WO1.210050,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,0.00,251.00,1297.70,5.170119522,299.90,0.10,3.00,3.35,1.00,0.00,420.00,3.09,0.77,0.92,0.81,0.58,9.27
31/01/2021,63,0063,WO1.210063,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,500.00,2585.30,5.170600000,377.50,0.50,6.00,6.67,0.34,0.00,420.00,6.16,0.95,0.92,0.87,0.77,36.93
04/02/2021,66,0066,WO1.210066,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,250.00,250.00,1336.70,5.346800000,142.20,        -  ,3.00,3.60,0.09,             -  ,420.00,3.18,0.98,0.88,0.90,0.78,9.55
06/02/2021,67,0067,WO1.210067,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,150.00,775.70,5.171333333,199.50,        -  ,3.00,1.95,             -  ,             -  ,420.00,1.85,1.00,0.95,0.80,0.75,5.54
07/02/2021,67,0067,WO1.210067,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,                -  ,350.00,1810.00,5.171428571,143.60,        -  ,3.00,4.54,             -  ,             -  ,420.00,4.31,1.00,0.95,0.93,0.88,12.93
05/02/2021,80,0080,WO1.210080,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,800.00,810.00,4181.20,5.161975309,873.40,0.40,9.00,11.18,0.78,             -  ,420.00,9.96,0.94,0.89,0.83,0.69,89.60
26/02/2021,97,0097,WO1.210097,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,700.00,460.00,2378.50,5.170652174,202.80,0.80,3.00,6.13,0.01,             -  ,420.00,5.66,1.00,0.92,0.92,0.85,16.99
27/02/2021,97,0097,WO1.210097,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,                -  ,240.00,1240.90,5.170416667,103.00,        -  ,3.00,3.20,             -  ,             -  ,420.00,2.95,1.00,0.92,0.92,0.85,8.86
27/02/2021,97,0097,WO1.210097,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,525.00,2714.40,5.170285714,227.40,0.20,6.00,7.00,             -  ,             -  ,420.00,6.46,1.00,0.92,0.92,0.85,38.78
09/03/2021,128,0128,WO1.210128,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,300.00,100.00,516.00,5.160000000,682.20,0.40,3.00,1.32,1.77,             -  ,420.00,1.23,0.43,0.93,0.43,0.17,3.69
10/03/2021,128,0128,WO1.210128,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,                -  ,210.00,1085.70,5.170000000,615.70,        -  ,3.00,2.80,1.55,             -  ,420.00,2.59,0.64,0.92,0.64,0.38,7.76
09/03/2021,144,0144,WO1.210144,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,510.00,2634.20,5.165098039,254.00,0.50,3.00,6.80,0.08,             -  ,420.00,6.27,0.99,0.92,0.91,0.83,18.82
09/04/2021,201,0201,WO1.210201,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,300.00,215.00,1111.70,5.170697674,593.10,0.50,3.00,2.78,1.68,             -  ,420.00,2.65,0.62,0.95,0.65,0.39,7.94
29/04/2021,227,0227,WO1.210227,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,530.00,2737.60,5.165283019,543.60,1.30,3.00,7.06,0.75,,400.00,6.84,0.90,0.97,0.83,0.73,20.53
21/05/2021,246,0246,WO1.210246,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,                -  ,475.00,2456.00,5.170526316,265.50,        -  ,3.00,6.33,0.14,             -  ,420.00,5.85,0.98,0.92,0.90,0.82,17.54
21/05/2021,248,0248,WO1.210248,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,400.00,110.00,568.70,5.170000000,131.30,1.20,3.00,1.47,0.17,             -  ,420.00,1.35,0.90,0.92,0.81,0.67,4.06
22/05/2021,248,0248,WO1.210248,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,                -  ,250.00,1292.60,5.170400000,217.30,0.30,3.00,3.26,0.67,             -  ,420.00,3.08,0.83,0.95,0.86,0.67,9.23
25/05/2021,255,0255,WO1.210255,OM 2600,KREASI DASATAMA,IMPRABOARD,N,4.00,3000.00,2500.00,500.00,505.00,2611.20,5.170693069,294.40,1.50,3.00,6.74,1.65,             -  ,420.00,6.22,0.80,0.92,0.90,0.67,18.65
28/02/2021,113,0113,WO1.210113,OM 2000,KREASI DASATAMA,IMPRABOARD ,N,4.00,3000.00,2000.00,400.00,396.00,1639.90,4.141161616,207.70,0.40,6.00,5.28,0.34,             -  ,300.00,5.47,0.94,1.04,0.89,0.86,32.80
27/01/2021,3,0003,WO3.210003,OM 2000,TRIAL,IMPRABOARD,N,4.20,1500.00,1000.00,25.00,20.00,36.40,1.820000000,177.70,0.00,3.00,0.13,0.00,0.00,300.00,0.12,1.00,0.96,0.17,0.16,0.36
18/01/2021,2,0002,WO3.210002,OM 2600,TRIAL,IMPRABOARD,N,4.50,1500.00,1000.00,25.00,25.00,47.50,1.900000000,81.40,0.00,3.00,0.16,0.18,0.00,450.00,0.11,0.47,0.66,0.37,0.11,0.32
02/05/2021,230,0230,WO1.210230,OM 2000,PURATA SAMASTA,IMPRABOARD,N,5.00,600.00,200.00,3950.00,725.00,76.50,0.105517241,524.70,1.50,3.00,0.38,3.17,8.83,325.00,0.24,0.03,0.62,0.13,0.00,0.71
03/05/2021,230,0230,WO1.210230,OM 2000,PURATA SAMASTA,IMPRABOARD,N,5.00,600.00,200.00,                -  ,3225.00,342.40,0.106170543,101.90,0.30,3.00,1.28,0.07,             -  ,325.00,1.05,0.95,0.83,0.77,0.60,3.16
03/05/2021,230,0230,WO1.210230,OM 2000,PURATA SAMASTA,IMPRABOARD,N,5.00,600.00,400.00,1975.00,1985.00,409.90,0.206498741,176.40,        -  ,3.00,1.32,0.45,             -  ,325.00,1.26,0.75,0.96,0.70,0.50,3.78
15/03/2021,154,0154,WO1.210154,OM 2600,PELANGI MAS,IMPRABOARD,N,5.00,660.00,620.00,25500.00,21600.00,7630.50,0.353263889,1086.20,1.90,3.00,19.64,4.37,             -  ,400.00,19.08,0.82,0.97,0.88,0.70,57.23
16/03/2021,154,0154,WO1.210154,OM 2600,PELANGI MAS,IMPRABOARD,N,5.00,660.00,620.00,                -  ,3900.00,1377.70,0.353256410,228.70,        -  ,3.00,3.55,0.58,             -  ,400.00,3.44,0.86,0.97,0.86,0.72,10.33
17/05/2021,238,0238,WO1.210238,OM 2600,PELANGI MAS,IMPRABOARD,N,5.00,1250.00,620.00,2125.00,2125.00,1398.00,0.657882353,610.00,0.20,3.00,3.32,3.10,             -  ,400.00,3.50,0.52,1.05,0.70,0.38,10.49
21/01/2021,10,0010,WO2.210010,OM 2600,MULFORD,IMPRABOARD,N,5.00,930.00,630.00,1075.00,1080.00,701.70,0.649722222,169.70,0.00,6.00,1.91,0.17,0.00,400.00,1.75,0.92,0.92,0.81,0.68,10.53
28/02/2021,38,0038,WO2.210038,OM 2600,MULFORD,IMPRABOARD,N,5.00,930.00,630.00,900.00,900.00,592.20,0.658000000,115.45,        -  ,3.00,1.68,0.09,             -  ,400.00,1.48,0.95,0.88,0.84,0.70,4.44
17/03/2021,49,0049,WO2.210049,OM 2600,MULFORD,IMPRABOARD,N,5.00,930.00,630.00,720.00,720.00,386.70,0.537083333,135.30,        -  ,3.00,1.03,             -  ,             -  ,400.00,0.97,1.00,0.94,0.74,0.69,2.90
26/04/2021,81,0081,WO2.210081,OM 2600,MPZ/ PTY,IMPRABOARD,N,5.00,930.00,630.00,1800.00,570.00,403.70,0.708245614,191.25,        -  ,3.00,0.77,             -  ,             -  ,400.00,1.01,1.00,1.32,0.68,0.89,3.03
27/04/2021,81,0081,WO2.210081,OM 2600,MPZ/ PTY,IMPRABOARD,N,5.00,930.00,630.00,                -  ,1280.00,800.40,0.625312500,156.10,        -  ,3.00,2.39,             -  ,             -  ,400.00,2.00,1.00,0.84,0.84,0.70,6.00
27/02/2021,38,0038,WO2.210038,OM 2600,MULFORD,IMPRABOARD,N,5.00,945.00,640.00,800.00,615.00,438.80,0.713495935,72.00,0.50,3.00,1.28,             -  ,             -  ,400.00,1.10,1.00,0.86,0.86,0.74,3.29
28/02/2021,38,0038,WO2.210038,OM 2600,MULFORD,IMPRABOARD,N,5.00,945.00,640.00,                -  ,210.00,149.80,0.713333333,24.70,        -  ,3.00,0.44,             -  ,             -  ,400.00,0.37,1.00,0.86,0.86,0.74,1.12
17/03/2021,49,0049,WO2.210049,OM 2600,MULFORD,IMPRABOARD,N,5.00,945.00,640.00,200.00,50.00,27.50,0.550000000,52.80,        -  ,3.00,0.07,0.45,             -  ,400.00,0.07,0.14,0.96,0.34,0.05,0.21
18/03/2021,49,0049,WO2.210049,OM 2600,MULFORD,IMPRABOARD,N,5.00,945.00,640.00,                -  ,170.00,92.50,0.544117647,5.40,        -  ,3.00,0.24,             -  ,             -  ,400.00,0.23,1.00,0.94,0.94,0.89,0.69
27/04/2021,81,0081,WO2.210081,OM 2600,MPZ/ PTY,IMPRABOARD,N,5.00,945.00,640.00,1050.00,1070.00,593.10,0.554299065,421.20,        -  ,3.00,1.55,0.70,1.50,400.00,1.48,0.41,0.96,0.58,0.23,4.45
17/05/2021,238,0238,WO1.210238,OM 2600,PELANGI MAS,IMPRABOARD,N,5.00,1250.00,680.00,5325.00,5325.00,3170.20,0.595342723,165.40,0.60,3.00,7.45,3.56,             -  ,400.00,7.93,0.68,1.06,0.95,0.68,23.78
21/05/2021,248,0248,WO1.210248,OM 2600,KREASI DASATAMA,IMPRABOARD,N,5.00,1200.00,810.00,100.00,100.00,83.40,0.834000000,413.50,        -  ,3.00,0.21,0.83,             -  ,400.00,0.21,0.20,0.97,0.17,0.03,0.63
